133,1270001002513,01,0,2015-11-20,2015-10-05,"株式会社やまびこ",,301,"鳥取県","鳥取市","雲山２２１番地１０８",,31,201,6800862,,,,,,,2015-10-05
134,1270001002521,01,0,2015-11-20,2015-10-05,"株式会社ぐらっちぇ",,301,"鳥取県","鳥取市","末広温泉町２７１番地４",,31,201,6800833,,,,,,,2015-10-05
135,1270001002538,01,0,2015-11-20,2015-10-05,"株式会社儀式サービス",,301,"鳥取県","鳥取市","宮長１２５番地１３",,31,201,6800872,,,,,,,2015-10-05
136,1270001002554,01,0,2015-11-20,2015-10-05,"株式会社フリー",,301,"鳥取県","鳥取市","雲山２２１番地９",,31,201,6800862,,,,,,,2015-10-05
137,1270001002562,01,0,2015-11-20,2015-10-05,"株式会社エムアンドエムドットコー",,301,"鳥取県","鳥取市","商栄町２５１番地４",,31,201,6800912,,,,,,,2015-10-05
138,1270001002579,01,0,2015-11-20,2015-10-05,"株式会社はなふさ",,301,"鳥取県","鳥取市","賀露町南１丁目８番１０号",,31,201,6800909,,,,,,,2015-10-05
139,1270001002587,01,0,2015-11-20,2015-10-05,"株式会社プラスホーム",,301,"鳥取県","鳥取市","庖丁人町３０番地２",00004238,31,201,6800042,,,,,,,2015-10-05
140,1270001002595,01,0,2015-11-20,2015-10-05,"株式会社ファーマ",,301,"鳥取県","鳥取市","福部町湯山１５４４番地１",,31,201,6890105,,,,,,,2015-10-05
141,1270001002620,01,0,2015-11-20,2015-10-05,"株式会社Ｇａｌａｘｙ",,301,"鳥取県","八頭郡八頭町","福本４９番地１２",,31,329,6800462,,,,,,,2015-10-05
142,1270001002629,01,0,2015-11-20,2015-10-05,"株式会社Ｓ・Ｔ・Ｍ・Ｓ",,301,"鳥取県","鳥取市","菖蒲７３２番地",,31,201,6800922,,,,,,,2015-10-05
143,1270001002637,01,0,2015-11-20,2015-10-05,"株式会社藤工業",,301,"鳥取県","鳥取市","気高町宝木１００５番地２",,31,201,6890216,,,,,,,2015-10-05
144,1270001002645,01,0,2015-11-20,2015-10-05,"株式会社マイホーム社",,301,"鳥取県","鳥取市","湖山町北１丁目４４３番地１",,31,201,6800941,,,,,,,2015-10-05
145,1270001002653,01,0,2015-11-20,2015-10-05,"株式会社トータルセレモニー",,301,"鳥取県","鳥取市","野坂８５１番地",,31,201,6801413,,,,,,,2015-10-05
146,1270001002661,01,0,2015-11-20,2015-10-05,"株式会社ＦＩＣ",,301,"鳥取県","鳥取市","浜坂２５５番地１１",,31,201,6800001,,,,,,,2015-10-05
147,1270001002678,01,0,2015-11-20,2015-10-05,"ＰＲＯＭＯＴＩＯＮ株式会社",,301,"鳥取県","鳥取市","千代水３丁目４１番地",,31,201,6800911,,,,,,,2015-10-05
148,1270001002686,01,0,2015-11-20,2015-10-05,"株式会社エコ・ファーム鳥取",,301,"鳥取県","鳥取市","港町６２番地１",,31,201,6800906,,,,,,,2015-10-05
149,1270001002703,01,0,2015-11-20,2015-10-05,"株式会社田嶋工業",,301,"鳥取県","鳥取市","国府町中郷５５番地",,31,201,6800156,,,,,,,2015-10-05
150,1270001002711,01,0,2015-11-20,2015-10-05,"ひばり総合福祉株式会社",,301,"鳥取県","鳥取市","富安１丁目２０５番地",,31,201,6800845,,,,,,,2015-10-05
151,1270001002728,01,0,2015-11-20,2015-10-05,"株式会社恵長水産",,301,"鳥取県","岩美郡岩美町","大字大谷２１８２番地５１８",,31,302,6810073,,,,,,,2015-10-05
152,1270001002736,01,0,2015-11-20,2015-10-05,"株式会社ＢＭＳコンサルタント",,301,"鳥取県","鳥取市","湖山町北３丁目１２２番地",,31,201,6800941,,,,,,,2015-10-05
153,1270001002744,01,0,2015-11-20,2015-10-05,"株式会社澤寿運輸",,301,"鳥取県","鳥取市","国安１６６番地",,31,201,6801132,,,,,,,2015-10-05
154,1270001002752,01,0,2015-11-20,2015-10-05,"株式会社ＢＲＩＧＨＴＮＥＳＳ",,301,"鳥取県","鳥取市","山城町４番地８号松井テナント１階",,31,201,6800008,,,,,,,2015-10-05
155,1270001002760,01,0,2015-11-20,2015-10-05,"株式会社川口組",,301,"鳥取県","岩美郡岩美町","大字河崎２７３番地４",,31,302,6810051,,,,,,,2015-10-05
156,1270001002777,01,0,2015-11-20,2015-10-05,"北村企画株式会社",,301,"鳥取県","岩美郡岩美町","大字浦富１０３２番地１",,31,302,6810003,,,,,,,2015-10-05
157,1270001002785,01,0,2015-11-20,2015-10-05,"株式会社プラチナ",,301,"鳥取県","鳥取市","古海３１２番地１",,31,201,6800921,,,,,,,2015-10-05
